DATE,TIME,STREET1,STREET2,HOOD_158,geometry,date,day_of_week,longitude,latitude,time,hour
2013-04-13,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,126,"{'type': 'MultiPoint', 'coordinates': [[-79.2838929998064, 43.7731460003958]]}",2013-04-13,Sat,-79.2838929998064,43.7731460003958,1846,18
2013-04-13,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,126,"{'type': 'MultiPoint', 'coordinates': [[-79.2838929998064, 43.7731460003958]]}",2013-04-13,Sat,-79.2838929998064,43.7731460003958,1846,18
2013-04-13,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,126,"{'type': 'MultiPoint', 'coordinates': [[-79.2838929998064, 43.7731460003958]]}",2013-04-13,Sat,-79.2838929998064,43.7731460003958,1846,18
2013-04-13,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,126,"{'type': 'MultiPoint', 'coordinates': [[-79.2838929998064, 43.7731460003958]]}",2013-04-13,Sat,-79.2838929998064,43.7731460003958,1846,18
2013-04-13,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,126,"{'type': 'MultiPoint', 'coordinates': [[-79.2838929998064, 43.7731460003958]]}",2013-04-13,Sat,-79.2838929998064,43.7731460003958,1846,18
2013-04-13,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,126,"{'type': 'MultiPoint', 'coordinates': [[-79.2838929998064, 43.7731460003958]]}",2013-04-13,Sat,-79.2838929998064,43.7731460003958,1846,18
2013-04-13,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,126,"{'type': 'MultiPoint', 'coordinates': [[-79.2838929998064, 43.7731460003958]]}",2013-04-13,Sat,-79.2838929998064,43.7731460003958,1846,18
2013-04-13,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,126,"{'type': 'MultiPoint', 'coordinates': [[-79.2838929998064, 43.7731460003958]]}",2013-04-13,Sat,-79.2838929998064,43.7731460003958,1846,18
2013-04-13,1846,KENNEDY RD,401 C E KENNEDY RAMP RD E,126,"{'type': 'MultiPoint', 'coordinates': [[-79.2838929998064, 43.7731460003958]]}",2013-04-13,Sat,-79.2838929998064,43.7731460003958,1846,18
2013-04-16,900,HILLHURST BLVD,AVENUE RD,103,"{'type': 'MultiPoint', 'coordinates': [[-79.4116929998663, 43.7120460004204]]}",2013-04-16,Tue,-79.4116929998663,43.7120460004204,0900,09
2013-04-16,900,HILLHURST BLVD,AVENUE RD,103,"{'type': 'MultiPoint', 'coordinates': [[-79.4116929998663, 43.7120460004204]]}",2013-04-16,Tue,-79.4116929998663,43.7120460004204,0900,09
2013-04-16,900,HILLHURST BLVD,AVENUE RD,103,"{'type': 'MultiPoint', 'coordinates': [[-79.4116929998663, 43.7120460004204]]}",2013-04-16,Tue,-79.4116929998663,43.7120460004204,0900,09
2013-04-16,1450,AVENUE RD,FAIRLAWN AVE,39,"{'type': 'MultiPoint', 'coordinates': [[-79.4178879999592, 43.7278429998539]]}",2013-04-16,Tue,-79.4178879999592,43.7278429998539,1450,14
2013-04-16,1450,AVENUE RD,FAIRLAWN AVE,39,"{'type': 'MultiPoint', 'coordinates': [[-79.4178879999592, 43.7278429998539]]}",2013-04-16,Tue,-79.4178879999592,43.7278429998539,1450,14
2013-04-16,1450,AVENUE RD,FAIRLAWN AVE,39,"{'type': 'MultiPoint', 'coordinates': [[-79.4178879999592, 43.7278429998539]]}",2013-04-16,Tue,-79.4178879999592,43.7278429998539,1450,14
2013-04-16,1630,LAWRENCE Ave W,BROOKHAVEN Dr,30,"{'type': 'MultiPoint', 'coordinates': [[-79.4966899996912, 43.7043449998674]]}",2013-04-16,Tue,-79.4966899996912,43.7043449998674,1630,16
2013-04-16,1630,LAWRENCE Ave W,BROOKHAVEN Dr,30,"{'type': 'MultiPoint', 'coordinates': [[-79.4966899996912, 43.7043449998674]]}",2013-04-16,Tue,-79.4966899996912,43.7043449998674,1630,16
2013-04-22,1514,WEST TORONTO ST,KEELE ST,90,"{'type': 'MultiPoint', 'coordinates': [[-79.4679900003793, 43.6696449996179]]}",2013-04-22,Mon,-79.4679900003793,43.6696449996179,1514,15
2013-04-22,1514,WEST TORONTO ST,KEELE ST,90,"{'type': 'MultiPoint', 'coordinates': [[-79.4679900003793, 43.6696449996179]]}",2013-04-22,Mon,-79.4679900003793,43.6696449996179,1514,15
2013-04-22,1514,WEST TORONTO ST,KEELE ST,90,"{'type': 'MultiPoint', 'coordinates': [[-79.4679900003793, 43.6696449996179]]}",2013-04-22,Mon,-79.4679900003793,43.6696449996179,1514,15
2013-04-23,1800,JANE ST,FOXWELL ST,111,"{'type': 'MultiPoint', 'coordinates': [[-79.4936860004831, 43.6716449996754]]}",2013-04-23,Tue,-79.4936860004831,43.6716449996754,1800,18
2013-04-23,1800,JANE ST,FOXWELL ST,111,"{'type': 'MultiPoint', 'coordinates': [[-79.4936860004831, 43.6716449996754]]}",2013-04-23,Tue,-79.4936860004831,43.6716449996754,1800,18
2013-04-24,843,MURRIE ST,ROYAL YORK RD,160,"{'type': 'MultiPoint', 'coordinates': [[-79.4940899997157, 43.6058449998336]]}",2013-04-24,Wed,-79.4940899997157,43.6058449998336,0843,08
2013-04-24,843,MURRIE ST,ROYAL YORK RD,160,"{'type': 'MultiPoint', 'coordinates': [[-79.4940899997157, 43.6058449998336]]}",2013-04-24,Wed,-79.4940899997157,43.6058449998336,0843,08
2013-04-24,1138,STEELES AVE E,DON MILLS RD,48,"{'type': 'MultiPoint', 'coordinates': [[-79.3607900002202, 43.8111450004374]]}",2013-04-24,Wed,-79.3607900002202,43.8111450004374,1138,11
2013-04-24,1138,STEELES AVE E,DON MILLS RD,48,"{'type': 'MultiPoint', 'coordinates': [[-79.3607900002202, 43.8111450004374]]}",2013-04-24,Wed,-79.3607900002202,43.8111450004374,1138,11
2013-04-24,1138,STEELES AVE E,DON MILLS RD,48,"{'type': 'MultiPoint', 'coordinates': [[-79.3607900002202, 43.8111450004374]]}",2013-04-24,Wed,-79.3607900002202,43.8111450004374,1138,11
2013-04-24,1624,MORNINGSIDE Ave,BEATH St,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1886900003994, 43.7747449995987]]}",2013-04-24,Wed,-79.1886900003994,43.7747449995987,1624,16
2013-04-24,1624,MORNINGSIDE Ave,BEATH St,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1886900003994, 43.7747449995987]]}",2013-04-24,Wed,-79.1886900003994,43.7747449995987,1624,16
2013-04-25,1314,JARVIS St,QUEEN St E,168,"{'type': 'MultiPoint', 'coordinates': [[-79.3732900004255, 43.6537450001142]]}",2013-04-25,Thu,-79.3732900004255,43.6537450001142,1314,13
2013-04-25,1314,JARVIS St,QUEEN St E,168,"{'type': 'MultiPoint', 'coordinates': [[-79.3732900004255, 43.6537450001142]]}",2013-04-25,Thu,-79.3732900004255,43.6537450001142,1314,13
2013-04-25,1314,JARVIS St,QUEEN St E,168,"{'type': 'MultiPoint', 'coordinates': [[-79.3732900004255, 43.6537450001142]]}",2013-04-25,Thu,-79.3732900004255,43.6537450001142,1314,13
2013-04-27,1542,KINGSTON RD,CELESTE DR,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1992900001541, 43.7570449996238]]}",2013-04-27,Sat,-79.1992900001541,43.7570449996238,1542,15
2013-04-27,1542,KINGSTON RD,CELESTE DR,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1992900001541, 43.7570449996238]]}",2013-04-27,Sat,-79.1992900001541,43.7570449996238,1542,15
2013-04-27,1542,KINGSTON RD,CELESTE DR,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1992900001541, 43.7570449996238]]}",2013-04-27,Sat,-79.1992900001541,43.7570449996238,1542,15
2013-04-27,1542,KINGSTON RD,CELESTE DR,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1992900001541, 43.7570449996238]]}",2013-04-27,Sat,-79.1992900001541,43.7570449996238,1542,15
2013-04-27,1542,KINGSTON RD,CELESTE DR,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1992900001541, 43.7570449996238]]}",2013-04-27,Sat,-79.1992900001541,43.7570449996238,1542,15
2013-04-28,1241,BLOOR ST W,LANSDOWNE AVE,83,"{'type': 'MultiPoint', 'coordinates': [[-79.4426899998242, 43.6583450003168]]}",2013-04-28,Sun,-79.4426899998242,43.6583450003168,1241,12
2013-04-28,1241,BLOOR ST W,LANSDOWNE AVE,83,"{'type': 'MultiPoint', 'coordinates': [[-79.4426899998242, 43.6583450003168]]}",2013-04-28,Sun,-79.4426899998242,43.6583450003168,1241,12
2013-04-28,2350,JARVIS ST,ADELAIDE ST E,168,"{'type': 'MultiPoint', 'coordinates': [[-79.3723899999099, 43.6515450003522]]}",2013-04-28,Sun,-79.3723899999099,43.6515450003522,2350,23
2013-04-28,2350,JARVIS ST,ADELAIDE ST E,168,"{'type': 'MultiPoint', 'coordinates': [[-79.3723899999099, 43.6515450003522]]}",2013-04-28,Sun,-79.3723899999099,43.6515450003522,2350,23
2013-04-28,2350,JARVIS ST,ADELAIDE ST E,168,"{'type': 'MultiPoint', 'coordinates': [[-79.3723899999099, 43.6515450003522]]}",2013-04-28,Sun,-79.3723899999099,43.6515450003522,2350,23
2013-05-04,1450,YONGE ST,GERRARD ST E,170,"{'type': 'MultiPoint', 'coordinates': [[-79.3823880005629, 43.6596439998772]]}",2013-05-04,Sat,-79.3823880005629,43.6596439998772,1450,14
2013-05-04,1450,YONGE ST,GERRARD ST E,170,"{'type': 'MultiPoint', 'coordinates': [[-79.3823880005629, 43.6596439998772]]}",2013-05-04,Sat,-79.3823880005629,43.6596439998772,1450,14
2013-05-04,1450,YONGE ST,GERRARD ST E,170,"{'type': 'MultiPoint', 'coordinates': [[-79.3823880005629, 43.6596439998772]]}",2013-05-04,Sat,-79.3823880005629,43.6596439998772,1450,14
2013-05-06,1530,PORTLAND ST,WESLEY ST,160,"{'type': 'MultiPoint', 'coordinates': [[-79.4964900004468, 43.6197450004522]]}",2013-05-06,Mon,-79.4964900004468,43.6197450004522,1530,15
2013-05-06,1530,PORTLAND ST,WESLEY ST,160,"{'type': 'MultiPoint', 'coordinates': [[-79.4964900004468, 43.6197450004522]]}",2013-05-06,Mon,-79.4964900004468,43.6197450004522,1530,15
2013-05-06,1742,MCCOWAN Rd,MILNER Ave,128,"{'type': 'MultiPoint', 'coordinates': [[-79.2564649994298, 43.7853690000525]]}",2013-05-06,Mon,-79.2564649994298,43.7853690000525,1742,17
2013-05-06,1742,MCCOWAN Rd,MILNER Ave,128,"{'type': 'MultiPoint', 'coordinates': [[-79.2564649994298, 43.7853690000525]]}",2013-05-06,Mon,-79.2564649994298,43.7853690000525,1742,17
2013-05-06,1742,MCCOWAN Rd,MILNER Ave,128,"{'type': 'MultiPoint', 'coordinates': [[-79.2564649994298, 43.7853690000525]]}",2013-05-06,Mon,-79.2564649994298,43.7853690000525,1742,17
2013-05-06,1742,MCCOWAN Rd,MILNER Ave,128,"{'type': 'MultiPoint', 'coordinates': [[-79.2564649994298, 43.7853690000525]]}",2013-05-06,Mon,-79.2564649994298,43.7853690000525,1742,17
2013-05-06,1742,MCCOWAN Rd,MILNER Ave,128,"{'type': 'MultiPoint', 'coordinates': [[-79.2564649994298, 43.7853690000525]]}",2013-05-06,Mon,-79.2564649994298,43.7853690000525,1742,17
2013-05-06,1742,MCCOWAN Rd,MILNER Ave,128,"{'type': 'MultiPoint', 'coordinates': [[-79.2564649994298, 43.7853690000525]]}",2013-05-06,Mon,-79.2564649994298,43.7853690000525,1742,17
2013-05-07,948,WOODBINE AVE,MORTIMER AVE,60,"{'type': 'MultiPoint', 'coordinates': [[-79.3157909995671, 43.6926449995829]]}",2013-05-07,Tue,-79.3157909995671,43.6926449995829,0948,09
2013-05-07,948,WOODBINE AVE,MORTIMER AVE,60,"{'type': 'MultiPoint', 'coordinates': [[-79.3157909995671, 43.6926449995829]]}",2013-05-07,Tue,-79.3157909995671,43.6926449995829,0948,09
2013-05-07,948,WOODBINE AVE,MORTIMER AVE,60,"{'type': 'MultiPoint', 'coordinates': [[-79.3157909995671, 43.6926449995829]]}",2013-05-07,Tue,-79.3157909995671,43.6926449995829,0948,09
2013-05-07,2100,LAWRENCE AVE E,KINGSTON RD,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1895859994553, 43.7676460003015]]}",2013-05-07,Tue,-79.1895859994553,43.7676460003015,2100,21
2013-05-07,2100,LAWRENCE AVE E,KINGSTON RD,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1895859994553, 43.7676460003015]]}",2013-05-07,Tue,-79.1895859994553,43.7676460003015,2100,21
2013-05-07,2100,LAWRENCE AVE E,KINGSTON RD,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1895859994553, 43.7676460003015]]}",2013-05-07,Tue,-79.1895859994553,43.7676460003015,2100,21
2013-05-08,1140,NORTH QUEEN ST,VANSCO RD,159,"{'type': 'MultiPoint', 'coordinates': [[-79.5357899996849, 43.6235449997526]]}",2013-05-08,Wed,-79.5357899996849,43.6235449997526,1140,11
2013-05-08,1140,NORTH QUEEN ST,VANSCO RD,159,"{'type': 'MultiPoint', 'coordinates': [[-79.5357899996849, 43.6235449997526]]}",2013-05-08,Wed,-79.5357899996849,43.6235449997526,1140,11
2013-05-08,1140,NORTH QUEEN ST,VANSCO RD,159,"{'type': 'MultiPoint', 'coordinates': [[-79.5357899996849, 43.6235449997526]]}",2013-05-08,Wed,-79.5357899996849,43.6235449997526,1140,11
2013-05-08,1423,EGLINTON AVE W,BRAEMAR AVE,100,"{'type': 'MultiPoint', 'coordinates': [[-79.4095899997662, 43.7043449996592]]}",2013-05-08,Wed,-79.4095899997662,43.7043449996592,1423,14
2013-05-08,1423,EGLINTON AVE W,BRAEMAR AVE,100,"{'type': 'MultiPoint', 'coordinates': [[-79.4095899997662, 43.7043449996592]]}",2013-05-08,Wed,-79.4095899997662,43.7043449996592,1423,14
2013-05-08,1423,EGLINTON AVE W,BRAEMAR AVE,100,"{'type': 'MultiPoint', 'coordinates': [[-79.4095899997662, 43.7043449996592]]}",2013-05-08,Wed,-79.4095899997662,43.7043449996592,1423,14
2013-05-09,800,VICTORIA PARK AVE,MUSGRAVE ST,122,"{'type': 'MultiPoint', 'coordinates': [[-79.2869899999224, 43.6879449997543]]}",2013-05-09,Thu,-79.2869899999224,43.6879449997543,0800,08
2013-05-09,800,VICTORIA PARK AVE,MUSGRAVE ST,122,"{'type': 'MultiPoint', 'coordinates': [[-79.2869899999224, 43.6879449997543]]}",2013-05-09,Thu,-79.2869899999224,43.6879449997543,0800,08
2013-05-09,1738,KING ST W,SIMCOE ST,170,"{'type': 'MultiPoint', 'coordinates': [[-79.3860960004451, 43.6473830000154]]}",2013-05-09,Thu,-79.3860960004451,43.6473830000154,1738,17
2013-05-09,1738,KING ST W,SIMCOE ST,170,"{'type': 'MultiPoint', 'coordinates': [[-79.3860960004451, 43.6473830000154]]}",2013-05-09,Thu,-79.3860960004451,43.6473830000154,1738,17
2013-05-09,1738,KING ST W,SIMCOE ST,170,"{'type': 'MultiPoint', 'coordinates': [[-79.3860960004451, 43.6473830000154]]}",2013-05-09,Thu,-79.3860960004451,43.6473830000154,1738,17
2013-05-09,1738,KING ST W,SIMCOE ST,170,"{'type': 'MultiPoint', 'coordinates': [[-79.3860960004451, 43.6473830000154]]}",2013-05-09,Thu,-79.3860960004451,43.6473830000154,1738,17
2013-05-09,1738,KING ST W,SIMCOE ST,170,"{'type': 'MultiPoint', 'coordinates': [[-79.3860960004451, 43.6473830000154]]}",2013-05-09,Thu,-79.3860960004451,43.6473830000154,1738,17
2013-05-10,1346,QUEEN ST E,BOULTON AVE,70,"{'type': 'MultiPoint', 'coordinates': [[-79.3466899996223, 43.6595449997693]]}",2013-05-10,Fri,-79.3466899996223,43.6595449997693,1346,13
2013-05-10,1346,QUEEN ST E,BOULTON AVE,70,"{'type': 'MultiPoint', 'coordinates': [[-79.3466899996223, 43.6595449997693]]}",2013-05-10,Fri,-79.3466899996223,43.6595449997693,1346,13
2013-05-10,1346,QUEEN ST E,BOULTON AVE,70,"{'type': 'MultiPoint', 'coordinates': [[-79.3466899996223, 43.6595449997693]]}",2013-05-10,Fri,-79.3466899996223,43.6595449997693,1346,13
2013-05-10,1346,QUEEN ST E,BOULTON AVE,70,"{'type': 'MultiPoint', 'coordinates': [[-79.3466899996223, 43.6595449997693]]}",2013-05-10,Fri,-79.3466899996223,43.6595449997693,1346,13
2013-05-11,50,WESTON RD,WALLASEY AVE,23,"{'type': 'MultiPoint', 'coordinates': [[-79.5376900001483, 43.7187449997499]]}",2013-05-11,Sat,-79.5376900001483,43.7187449997499,0050,00
2013-05-11,50,WESTON RD,WALLASEY AVE,23,"{'type': 'MultiPoint', 'coordinates': [[-79.5376900001483, 43.7187449997499]]}",2013-05-11,Sat,-79.5376900001483,43.7187449997499,0050,00
2013-05-11,50,WESTON RD,WALLASEY AVE,23,"{'type': 'MultiPoint', 'coordinates': [[-79.5376900001483, 43.7187449997499]]}",2013-05-11,Sat,-79.5376900001483,43.7187449997499,0050,00
2013-05-11,50,WESTON RD,WALLASEY AVE,23,"{'type': 'MultiPoint', 'coordinates': [[-79.5376900001483, 43.7187449997499]]}",2013-05-11,Sat,-79.5376900001483,43.7187449997499,0050,00
2013-05-12,139,QUEEN ST E,EASTERN AVE,63,"{'type': 'MultiPoint', 'coordinates': [[-79.3125869995056, 43.667242999991]]}",2013-05-12,Sun,-79.3125869995056,43.667242999991,0139,01
2013-05-12,139,QUEEN ST E,EASTERN AVE,63,"{'type': 'MultiPoint', 'coordinates': [[-79.3125869995056, 43.667242999991]]}",2013-05-12,Sun,-79.3125869995056,43.667242999991,0139,01
2013-05-12,139,QUEEN ST E,EASTERN AVE,63,"{'type': 'MultiPoint', 'coordinates': [[-79.3125869995056, 43.667242999991]]}",2013-05-12,Sun,-79.3125869995056,43.667242999991,0139,01
2013-05-12,1258,WARDEN AVE,DANFORTH RD,121,"{'type': 'MultiPoint', 'coordinates': [[-79.2748289993763, 43.6971650004073]]}",2013-05-12,Sun,-79.2748289993763,43.6971650004073,1258,12
2013-05-12,1258,WARDEN AVE,DANFORTH RD,121,"{'type': 'MultiPoint', 'coordinates': [[-79.2748289993763, 43.6971650004073]]}",2013-05-12,Sun,-79.2748289993763,43.6971650004073,1258,12
2013-05-12,1258,WARDEN AVE,DANFORTH RD,121,"{'type': 'MultiPoint', 'coordinates': [[-79.2748289993763, 43.6971650004073]]}",2013-05-12,Sun,-79.2748289993763,43.6971650004073,1258,12
2013-05-12,1258,WARDEN AVE,DANFORTH RD,121,"{'type': 'MultiPoint', 'coordinates': [[-79.2748289993763, 43.6971650004073]]}",2013-05-12,Sun,-79.2748289993763,43.6971650004073,1258,12
2013-05-12,1258,WARDEN AVE,DANFORTH RD,121,"{'type': 'MultiPoint', 'coordinates': [[-79.2748289993763, 43.6971650004073]]}",2013-05-12,Sun,-79.2748289993763,43.6971650004073,1258,12
2013-05-12,1258,WARDEN AVE,DANFORTH RD,121,"{'type': 'MultiPoint', 'coordinates': [[-79.2748289993763, 43.6971650004073]]}",2013-05-12,Sun,-79.2748289993763,43.6971650004073,1258,12
2013-05-12,1258,WARDEN AVE,DANFORTH RD,121,"{'type': 'MultiPoint', 'coordinates': [[-79.2748289993763, 43.6971650004073]]}",2013-05-12,Sun,-79.2748289993763,43.6971650004073,1258,12
2013-05-12,1258,WARDEN AVE,DANFORTH RD,121,"{'type': 'MultiPoint', 'coordinates': [[-79.2748289993763, 43.6971650004073]]}",2013-05-12,Sun,-79.2748289993763,43.6971650004073,1258,12
2013-05-12,1305,LESLIE ST,LESMILL RD,40,"{'type': 'MultiPoint', 'coordinates': [[-79.3618899993894, 43.7626450002728]]}",2013-05-12,Sun,-79.3618899993894,43.7626450002728,1305,13
2013-05-12,1305,LESLIE ST,LESMILL RD,40,"{'type': 'MultiPoint', 'coordinates': [[-79.3618899993894, 43.7626450002728]]}",2013-05-12,Sun,-79.3618899993894,43.7626450002728,1305,13
2013-05-12,1305,LESLIE ST,LESMILL RD,40,"{'type': 'MultiPoint', 'coordinates': [[-79.3618899993894, 43.7626450002728]]}",2013-05-12,Sun,-79.3618899993894,43.7626450002728,1305,13
2013-05-13,1830,BORDEN ST,BLOOR ST W,79,"{'type': 'MultiPoint', 'coordinates': [[-79.4086899994192, 43.6656449997983]]}",2013-05-13,Mon,-79.4086899994192,43.6656449997983,1830,18
2013-05-13,1830,BORDEN ST,BLOOR ST W,79,"{'type': 'MultiPoint', 'coordinates': [[-79.4086899994192, 43.6656449997983]]}",2013-05-13,Mon,-79.4086899994192,43.6656449997983,1830,18
2013-05-15,314,YONGE ST,GLENGROVE AVE E,103,"{'type': 'MultiPoint', 'coordinates': [[-79.4011260002521, 43.7195379999862]]}",2013-05-15,Wed,-79.4011260002521,43.7195379999862,0314,03
2013-05-15,314,YONGE ST,GLENGROVE AVE E,103,"{'type': 'MultiPoint', 'coordinates': [[-79.4011260002521, 43.7195379999862]]}",2013-05-15,Wed,-79.4011260002521,43.7195379999862,0314,03
2013-05-15,314,YONGE ST,GLENGROVE AVE E,103,"{'type': 'MultiPoint', 'coordinates': [[-79.4011260002521, 43.7195379999862]]}",2013-05-15,Wed,-79.4011260002521,43.7195379999862,0314,03
2013-05-15,314,YONGE ST,GLENGROVE AVE E,103,"{'type': 'MultiPoint', 'coordinates': [[-79.4011260002521, 43.7195379999862]]}",2013-05-15,Wed,-79.4011260002521,43.7195379999862,0314,03
2013-05-15,314,YONGE ST,GLENGROVE AVE E,103,"{'type': 'MultiPoint', 'coordinates': [[-79.4011260002521, 43.7195379999862]]}",2013-05-15,Wed,-79.4011260002521,43.7195379999862,0314,03
2013-05-15,701,KINGSTON RD,LAWRENCE AVE E,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1895859994553, 43.7676460003015]]}",2013-05-15,Wed,-79.1895859994553,43.7676460003015,0701,07
2013-05-15,701,KINGSTON RD,LAWRENCE AVE E,136,"{'type': 'MultiPoint', 'coordinates': [[-79.1895859994553, 43.7676460003015]]}",2013-05-15,Wed,-79.1895859994553,43.7676460003015,0701,07
2013-05-16,1231,MILL ST,YONGE ST,41,"{'type': 'MultiPoint', 'coordinates': [[-79.4058869995689, 43.740344000442]]}",2013-05-16,Thu,-79.4058869995689,43.740344000442,1231,12
2013-05-16,1231,MILL ST,YONGE ST,41,"{'type': 'MultiPoint', 'coordinates': [[-79.4058869995689, 43.740344000442]]}",2013-05-16,Thu,-79.4058869995689,43.740344000442,1231,12
2013-05-16,1231,MILL ST,YONGE ST,41,"{'type': 'MultiPoint', 'coordinates': [[-79.4058869995689, 43.740344000442]]}",2013-05-16,Thu,-79.4058869995689,43.740344000442,1231,12
2013-05-16,1717,BATHURST ST,COLLEGE ST,78,"{'type': 'MultiPoint', 'coordinates': [[-79.4076799995577, 43.6564090001488]]}",2013-05-16,Thu,-79.4076799995577,43.6564090001488,1717,17
2013-05-16,1717,BATHURST ST,COLLEGE ST,78,"{'type': 'MultiPoint', 'coordinates': [[-79.4076799995577, 43.6564090001488]]}",2013-05-16,Thu,-79.4076799995577,43.6564090001488,1717,17
2013-05-17,1406,BATHURST ST,NINA ST,94,"{'type': 'MultiPoint', 'coordinates': [[-79.4169900000097, 43.6798449996558]]}",2013-05-17,Fri,-79.4169900000097,43.6798449996558,1406,14
2013-05-17,1406,BATHURST ST,NINA ST,94,"{'type': 'MultiPoint', 'coordinates': [[-79.4169900000097, 43.6798449996558]]}",2013-05-17,Fri,-79.4169900000097,43.6798449996558,1406,14
2013-05-17,1406,BATHURST ST,NINA ST,94,"{'type': 'MultiPoint', 'coordinates': [[-79.4169900000097, 43.6798449996558]]}",2013-05-17,Fri,-79.4169900000097,43.6798449996558,1406,14
2013-05-18,2240,EGLINTON Ave W,OAKWOOD Ave,108,"{'type': 'MultiPoint', 'coordinates': [[-79.442189999806, 43.6974450003094]]}",2013-05-18,Sat,-79.442189999806,43.6974450003094,2240,22
2013-05-18,2240,EGLINTON Ave W,OAKWOOD Ave,108,"{'type': 'MultiPoint', 'coordinates': [[-79.442189999806, 43.6974450003094]]}",2013-05-18,Sat,-79.442189999806,43.6974450003094,2240,22
2013-05-18,2240,EGLINTON Ave W,OAKWOOD Ave,108,"{'type': 'MultiPoint', 'coordinates': [[-79.442189999806, 43.6974450003094]]}",2013-05-18,Sat,-79.442189999806,43.6974450003094,2240,22
2013-05-18,2240,EGLINTON Ave W,OAKWOOD Ave,108,"{'type': 'MultiPoint', 'coordinates': [[-79.442189999806, 43.6974450003094]]}",2013-05-18,Sat,-79.442189999806,43.6974450003094,2240,22
2013-05-20,1040,LAKE SHORE BLVD W,REES ST,165,"{'type': 'MultiPoint', 'coordinates': [[-79.3869900001638, 43.639945000069]]}",2013-05-20,Mon,-79.3869900001638,43.639945000069,1040,10
2013-05-20,1040,LAKE SHORE BLVD W,REES ST,165,"{'type': 'MultiPoint', 'coordinates': [[-79.3869900001638, 43.639945000069]]}",2013-05-20,Mon,-79.3869900001638,43.639945000069,1040,10
2013-05-20,1405,SPADINA Ave,COLLEGE St,79,"{'type': 'MultiPoint', 'coordinates': [[-79.4004899996516, 43.6590449997102]]}",2013-05-20,Mon,-79.4004899996516,43.6590449997102,1405,14
2013-05-21,1540,OSSINGTON Ave,DUPONT St,172,"{'type': 'MultiPoint', 'coordinates': [[-79.4289900003446, 43.6700449997387]]}",2013-05-21,Tue,-79.4289900003446,43.6700449997387,1540,15
2013-05-21,1540,OSSINGTON Ave,DUPONT St,172,"{'type': 'MultiPoint', 'coordinates': [[-79.4289900003446, 43.6700449997387]]}",2013-05-21,Tue,-79.4289900003446,43.6700449997387,1540,15
2013-05-21,1540,OSSINGTON Ave,DUPONT St,172,"{'type': 'MultiPoint', 'coordinates': [[-79.4289900003446, 43.6700449997387]]}",2013-05-21,Tue,-79.4289900003446,43.6700449997387,1540,15
2013-05-21,1540,OSSINGTON Ave,DUPONT St,172,"{'type': 'MultiPoint', 'coordinates': [[-79.4289900003446, 43.6700449997387]]}",2013-05-21,Tue,-79.4289900003446,43.6700449997387,1540,15
2013-05-23,1815,KEELE ST,401 C E KEELE ST RAMP E,29,"{'type': 'MultiPoint', 'coordinates': [[-79.4808899998129, 43.7211450003773]]}",2013-05-23,Thu,-79.4808899998129,43.7211450003773,1815,18
2013-05-23,1815,KEELE ST,401 C E KEELE ST RAMP E,29,"{'type': 'MultiPoint', 'coordinates': [[-79.4808899998129, 43.7211450003773]]}",2013-05-23,Thu,-79.4808899998129,43.7211450003773,1815,18
2013-05-23,1850,GERRARD St E,BROADVIEW Ave,68,"{'type': 'MultiPoint', 'coordinates': [[-79.3513900003996, 43.6657449995846]]}",2013-05-23,Thu,-79.3513900003996,43.6657449995846,1850,18
2013-05-23,1850,GERRARD St E,BROADVIEW Ave,68,"{'type': 'MultiPoint', 'coordinates': [[-79.3513900003996, 43.6657449995846]]}",2013-05-23,Thu,-79.3513900003996,43.6657449995846,1850,18
2013-05-25,1022,41 WAYSIDE Ave,None,148,"{'type': 'MultiPoint', 'coordinates': [[-79.3001899998909, 43.8017450001399]]}",2013-05-25,Sat,-79.3001899998909,43.8017450001399,1022,10
2013-05-25,1022,41 WAYSIDE Ave,None,148,"{'type': 'MultiPoint', 'coordinates': [[-79.3001899998909, 43.8017450001399]]}",2013-05-25,Sat,-79.3001899998909,43.8017450001399,1022,10
2013-05-25,2350,STEELES AVE W,IRONDALE DR,21,"{'type': 'MultiPoint', 'coordinates': [[-79.5490829993977, 43.7697660001794]]}",2013-05-25,Sat,-79.5490829993977,43.7697660001794,2350,23
